4380998,4380668,-
4380658,4380638,-
4379286,4378183,-
4378171,4376918,-
4376803,4376728,-
4376716,4342409,-
4369468,4369134,-
4369396,4369139,-
4369133,4367913,-
4369071,4367920,-
4367912,4367484,-
4367910,4367485,-
4367094,4367020,-
4366827,4365720,-
4364349,4362946,-
4362959,4362027,-
4361999,4361933,-
4359743,4359570,-
4359743,4359563,-
4357396,4356488,-
4356473,4354506,-
4354279,4352897,-
4352885,4351275,-
4349245,4349041,-
4348270,4347443,-
4342468,4342420,-
4336683,4336069,-
4327562,4327335,-
4325317,4324446,-
4324445,4323191,-
4324383,4324084,-
4324087,4323221,-
4322235,4322107,-
4319447,4318593,-
4318066,4317347,-
4317336,4315909,-
4315916,4315221,-
4310211,4308178,-
4307303,4306215,-
4304394,4303789,-
4303749,4302886,-
4302896,4301349,-
4301349,4299931,-
4299917,4299560,-
4299509,4298559,-
4298549,4297167,-
4296790,4295741,-
4295498,4294683,-
4294270,4294025,-
4293219,4292588,-
4293190,4292915,-
4292850,4292821,-
4290992,4290102,-
4290069,4289705,-
4289662,4288493,-
4288459,4287008,-
4286968,4285082,-
4285075,4284905,-
4284752,4283493,-
4283503,4282220,-
4282190,4282112,-
4281990,4281912,-
4280875,4280216,-
4280185,4279715,-
4279682,4278528,-
4278466,4278438,-
4277791,4277758,-
4273380,4273248,-
4273379,4273268,-
4271063,4269399,-
4269397,4268453,-
4268435,4267569,-
4267559,4266750,-
4266753,4265803,-
4265806,4264793,-
4264744,4264309,-
4264215,4263004,-
4262902,4262363,-
4262339,4262153,-
4258414,4257084,-
4258323,4257958,-
4258000,4257095,-
4254442,4253480,-
4253467,4252700,-
4252703,4251876,-
4251879,4251028,-
4249423,4247966,-
4246704,4245256,-
4245168,4244545,-
4243035,4241815,-
4241802,4240708,-
4240694,4240660,-
4240081,4239869,-
4238288,4238028,-
4237927,4236512,-
4236393,4236073,-
4235971,4234856,-
4233910,4233452,-
4233269,4232745,-
4232695,4232504,-
4232246,4231569,-
4231497,4231213,-
4231065,4230724,-
4230622,4230586,-
4229530,4228622,-
4228596,4228406,-
4222532,4221843,-
4221785,4220490,-
4220083,4218764,-
4218688,4217315,-
4217302,4217270,-
4217156,4215342,-
4214663,4213593,-
4213537,4212410,-
4212387,4212055,-
4212027,4210180,-
4210169,4209198,-
4209069,4208722,-
4208706,4208609,-
4206672,4206223,-
4206219,4205116,-
4205027,4204557,-
4204537,4204118,-
4204040,4203063,-
4203085,4202567,-
4202554,4202518,-
4198125,4196677,-
4196656,4196625,-
4194991,4194500,-
4194474,4194388,-
4185202,4184885,-
4184541,4183243,-
4182997,4182374,-
4182248,4180974,-
4180786,4178432,-
4180566,4179466,-
4178223,4177951,-
4177759,4175888,-
4175737,4175366,-
4175272,4174874,-
4174861,4174837,-
4172262,4171444,-
4171291,4170833,-
4170803,4169031,-
4169038,4167257,-
4167076,4166738,-
4166708,4165422,-
4165403,4165381,-
4164295,4163723,-
4163226,4163113,-
4163002,4162649,-
4153913,4153266,-
4153138,4149776,-
4149715,4149618,-
4148792,4148415,-
4148262,4147711,-
4147582,4145651,-
4145598,4145269,-
4145269,4144664,-
4144554,4142680,-
4142673,4142648,-
4142499,4141855,-
4141758,4141741,-
4141619,4140657,-
4139549,4138245,-
4138230,4138147,-
4134760,4133108,-
4133098,4133079,-
4132470,4132387,-
4131456,4131115,-
4131092,4130857,-
4128033,4127101,-
4127098,4125806,-
4125681,4125274,-
4123755,4123078,-
4123091,4122312,-
4122305,4122280,-
4120448,4120223,-
4119941,4119255,-
4119258,4116844,-
4116413,4112133,-
4112093,4111725,-
4111722,4111015,-
4111034,4110544,-
4110174,4110082,-
4107223,4106741,-
4106663,4105848,-
4105758,4103977,-
4103964,4103188,-
4103088,4102210,-
4102041,4100587,-
4100527,4099166,-
4099109,4097808,-
4097786,4096641,-
4096587,4096491,-
4092994,4091327,-
4091317,4090058,-
4090047,4089232,-
4089235,4088342,-
4088320,4088164,-
4085063,4083678,-
4083667,4083642,-
4081462,4080920,-
4080700,4080008,-
4079977,4077374,-
4077579,4077430,-
4077338,4076355,-
4076344,4075829,-
4074951,4074875,-
4074872,4053571,-
4073298,4072987,-
4072990,4072898,-
4072897,4071640,-
4072832,4072533,-
4072536,4071670,-
4071639,4071427,-
4071359,4071027,-
4070772,4069246,-
4068781,4068230,-
4068220,4067423,-
4067306,4067205,-
4067208,4066753,-
4066753,4066583,-
4066590,4066300,-
4066303,4065941,-
4065944,4065804,-
4065718,4065335,-
4062276,4062061,-
4062061,4061564,-
4061567,4061106,-
4061347,4061165,-
4061280,4061263,-
4060015,4059852,-
4059794,4059588,-
4058840,4058295,-
4058320,4058012,-
4058014,4057577,-
4056721,4056539,-
4055993,4055244,-
4053617,4053573,-
4044074,4042701,-
4042543,4042211,-
4042195,4040972,-
4040960,4037817,-
4037715,4036339,-
4031940,4031882,-
4031838,4031686,-
4031667,4030323,-
4031609,4030497,-
4029557,4029460,-
4026937,4025735,-
4025732,4025514,-
4025517,4021636,-
4021420,4020287,-
4017374,4016124,-
4014789,4013614,-
4013604,4011994,-
4011980,4011123,-
4011123,4010377,-
4010374,4009961,-
4009780,4007675,-
4007559,4007526,-
4007492,4007295,-
4006088,4004928,-
4000729,4000166,-
3999921,3998356,-
3997586,3996348,-
3991495,3991291,-
3987439,3985781,-
3985812,3985132,-
3985122,3985100,-
3983117,3982557,-
3982382,3982173,-
3981643,3981449,-
3981643,3980856,-
3981449,3980856,-
3980727,3980524,-
3964656,3964174,-
3962963,3962256,-
3962259,3960832,-
3960166,3959459,-
3959462,3958011,-
3957989,3957960,-
3952924,3952900,-
3950410,3950377,-
3944573,3943398,-
3943367,3943297,-
3940249,3940152,-
3935730,3933784,-
3933777,3933742,-
3933581,3931917,-
3931904,3931740,-
3931340,3929934,-
3929884,3929558,-
3928766,3928734,-
3926687,3926142,-
3926116,3924476,-
3924410,3924313,-
3924262,3923768,-
3919091,3918834,-
3910540,3910334,-
3910091,3905898,-
3905898,3905572,-
3905541,3904021,-
3904024,3903455,-
3903229,3902990,-
3902849,3901713,-
3901582,3900821,-
3900673,3900164,-
3900167,3898749,-
3898720,3898615,-
3896847,3896104,-
3896081,3895425,-
3895431,3894499,-
3894509,3893775,-
3893739,3892948,-
3884497,3884108,-
3884114,3883767,-
3883767,3882001,-
3881985,3881269,-
3881265,3881148,-
3880968,3878167,-
3878152,3876935,-
3876912,3876746,-
3876660,3875494,-
3875494,3874625,-
3873690,3871714,-
3871696,3869063,-
3868999,3868901,-
3868216,3866648,-
3866632,3865493,-
3865478,3865365,-
3865365,3865072,-
3864922,3864518,-
3864521,3863829,-
3863825,3863397,-
3863332,3862067,-
3861934,3860642,-
3860607,3860086,-
3860076,3859285,-
3859120,3859045,-
3858909,3858834,-
3858831,3858756,-
3858606,3858531,-
3858527,3858452,-
3858305,3858230,-
3858097,3858022,-
3857589,3856546,-
3856508,3855789,-
3854041,3852989,-
3852939,3852905,-
3847410,3847377,-
3844901,3844752,-
3844585,3843812,-
3843812,3843123,-
3843120,3842062,-
3841088,3840093,-
3838915,3837863,-
3837787,3836354,-
3836171,3833910,-
3833870,3833693,-
3830330,3829290,-
3829293,3828139,-
3828152,3827397,-
3827404,3826727,-
3826148,3824127,-
3824089,3823993,-
3822630,3821641,-
3821619,3821107,-
3821104,3820619,-
3820626,3820381,-
3820379,3819927,-
3819916,3819890,-
3819790,3819086,-
3818881,3818168,-
3815044,3814634,-
3808802,3807438,-
3807385,3807288,-
3806604,3804454,-
3804426,3803464,-
3803452,3803429,-
3803323,3802238,-
3802135,3802013,-
3797342,3796416,-
3794043,3793945,-
3792314,3792160,-
3789224,3788709,-
3786491,3786024,-
3786027,3784909,-
3783711,3782119,-
3782058,3781961,-
3776032,3775370,-
3775341,3775304,-
3773106,3772141,-
3772154,3770283,-
3770263,3768725,-
3768707,3767787,-
3767784,3766873,-
3766695,3764347,-
3764339,3763011,-
3761426,3761043,-
3760932,3759817,-
3758947,3757745,-
3757734,3757708,-
3756001,3754769,-
3752251,3751715,-
3749585,3749208,-
3748761,3748474,-
3748490,3747768,-
3747707,3746805,-
3746717,3746241,-
3745890,3744778,-
3744683,3743550,-
3743540,3742587,-
3742590,3741745,-
3741685,3741197,-
3741156,3740029,-
3739978,3739881,-
3738925,3738839,-
3735081,3734758,-
3734761,3733931,-
3728527,3728502,-
3727190,3726934,-
3723201,3721543,-
3720439,3719324,-
3719327,3717381,-
3717243,3717082,-
3716761,3716441,-
3716410,3714134,-
3707079,3706585,-
3706450,3702461,-
3702450,3702415,-
3702302,3701691,-
3701680,3700337,-
3700246,3698954,-
3698715,3696271,-
3696260,3695643,-
3695641,3694778,-
3693803,3692655,-
3692445,3691015,-
3690006,3689416,-
3682912,3682220,-
3682021,3680933,-
3680862,3679579,-
3679410,3678646,-
3678473,3677790,-
3677679,3676006,-
3675846,3675562,-
3675354,3673090,-
3673053,3671305,-
3671308,3670322,-
3670285,3669053,-
3669001,3668819,-
3668822,3668076,-
3667922,3667029,-
3666137,3665352,-
3665355,3664033,-
3664783,3664622,-
3664052,3663348,-
3663348,3658888,-
3658627,3656780,-
3656599,3656051,-
3656024,3655377,-
3655313,3655216,-
3649052,3646440,-
3641806,3641267,-
3641184,3640483,-
3640458,3637858,-
3637867,3636797,-
3636785,3636243,-
3636235,3635720,-
3635727,3635017,-
3634906,3633896,-
3633722,3633180,-
3631830,3629722,-
3629710,3627803,-
3627755,3627727,-
3627673,3626420,-
3626415,3624775,-
3624778,3624215,-
3623959,3623792,-
3621189,3620737,-
3618536,3617907,-
3615203,3613149,-
3611728,3611315,-
3611308,3611285,-
3609610,3609332,-
3607535,3606417,-
3606420,3604627,-
3604608,3603901,-
3603904,3603317,-
3603320,3602922,-
3602925,3602068,-
3601934,3600390,-
3600378,3599242,-
3599229,3599137,-
3599131,3599096,-
3599057,3597759,-
3597689,3597656,-
3589896,3589129,-
3589841,3589566,-
3589647,3589144,-
3588213,3588001,-
3587827,3587597,-
3587607,3587434,-
3583413,3582385,-
3581590,3580418,-
3580418,3577872,-
3577875,3577276,-
3577267,3577134,-
3575638,3574382,-
3574089,3572848,-
3571593,3571420,-
3571320,3571223,-
3566812,3566719,-
3565432,3564794,-
3564789,3564762,-
3560369,3558861,-
3558562,3558529,-
3558318,3558214,-
3558318,3557489,-
3558214,3557489,-
3557431,3556304,-
3556298,3555027,-
3554992,3554907,-
3554682,3553618,-
3546798,3545440,-
3544169,3543828,-
3543831,3542845,-
3541788,3540850,-
3540795,3540058,-
3540034,3539480,-
3539378,3538887,-
3538853,3538835,-
3535723,3535268,-
3535227,3534772,-
3534713,3534381,-
3534260,3533949,-
3533854,3533321,-
3533319,3531898,-
3530339,3528804,-
3528811,3526268,-
3526257,3526160,-
3526095,3525868,-
3524048,3524022,-
3522867,3521815,-
3521806,3521786,-
3514112,3513528,-
3513517,3512870,-
3512868,3511945,-
3511835,3510300,-
3511096,3510909,-
3508656,3508240,-
3508236,3507832,-
3507820,3507125,-
3507100,3505892,-
3505872,3505117,-
3505088,3504991,-
3504945,3504163,-
3504110,3503412,-
3503400,3502303,-
3502303,3501362,-
3501296,3499653,-
3499641,3498688,-
3495172,3494852,-
3494734,3493775,-
3493746,3493672,-
3493085,3492917,-
3492880,3492359,-
3492307,3492134,-
3492053,3490983,-
3490915,3489962,-
3489946,3489017,-
3489004,3488270,-
3488059,3487823,-
3487735,3486494,-
3486374,3485565,-
3485562,3484540,-
3484550,3483909,-
3483912,3482908,-
3482897,3482100,-
3481805,3480372,-
3477789,3477430,-
3477427,3477050,-
3477036,3476395,-
3476414,3475590,-
3475579,3474554,-
3474531,3473989,-
3473935,3473861,-
3473589,3472285,-
3472272,3472243,-
3472075,3471536,-
3470601,3470344,-
3464247,3463048,-
3463055,3462354,-
3462354,3461110,-
3461081,3460170,-
3460043,3459315,-
3459320,3459225,-
3453830,3452604,-
3452591,3452568,-
3449094,3449072,-
3444551,3443301,-
3443454,3428262,-
3440979,3440086,-
3438177,3437836,-
3436650,3436450,-
3436406,3435849,-
3435852,3435514,-
3435504,3435271,-
3435270,3434137,-
3434125,3433943,-
3433943,3433532,-
3433531,3432752,-
3432761,3432177,-
3432173,3431544,-
3431542,3431129,-
3429989,3429435,-
3429328,3428495,-
3428261,3428097,-
3423885,3423649,-
3423606,3423334,-
3423305,3423039,-
3422926,3422678,-
3422346,3420823,-
3420691,3420473,-
3420073,3417426,-
3416410,3416225,-
3416110,3416003,-
3416110,3415767,-
3416003,3415767,-
3413074,3412706,-
3411960,3411667,-
3411595,3410936,-
3410859,3410398,-
3408907,3408488,-
3408488,3407220,-
3404736,3404017,-
3402103,3400805,-
3400795,3399725,-
3396494,3395883,-
3394946,3394692,-
3394514,3394074,-
3392016,3391986,-
3388608,3386689,-
3380883,3380605,-
3375960,3374704,-
3374662,3373580,-
3373580,3372747,-
3372750,3372358,-
3372354,3371545,-
3371509,3370655,-
3370351,3370285,-
3369816,3369751,-
3369281,3369214,-
3367555,3367325,-
3367167,3366472,-
3365890,3364496,-
3361717,3360326,-
3359810,3356067,-
3356070,3354532,-
3354535,3353825,-
3353825,3353148,-
3353080,3353009,-
3350429,3349524,-
3349432,3348419,-
3348217,3347309,-
3346147,3345530,-
3341076,3340429,-
3340175,3338981,-
3338492,3336861,-
3336775,3335855,-
3335840,3334932,-
3335455,3335154,-
3334920,3333907,-
3333910,3332906,-
3330886,3330713,-
3328585,3327866,-
3325654,3325016,-
3316454,3315573,-
3315576,3314956,-
3314928,3313033,-
3312822,3311947,-
3311937,3311919,-
3310342,3309293,-
3308626,3306029,-
3305819,3304845,-
3304550,3304386,-
3304383,3304216,-
3303843,3301168,-
3300344,3299580,-
3299431,3299123,-
3299116,3297947,-
3297753,3297016,-
3297016,3296690,-
3292878,3292774,-
3282315,3282282,-
3281904,3281875,-
3278554,3277790,-
3277763,3277206,-
3276931,3275444,-
3275442,3274162,-
3274124,3272859,-
3272841,3272761,-
3272466,3272309,-
3271595,3270927,-
3270873,3270649,-
3270649,3270290,-
3270281,3270060,-
3269985,3269671,-
3269458,3267779,-
3267765,3266473,-
3266452,3265571,-
3265584,3264742,-
3264711,3263659,-
3263640,3262852,-
3262842,3261787,-
3261790,3259523,-
3259526,3258867,-
3258853,3257897,-
3258853,3257772,-
3257897,3257772,-
3257727,3256822,-
3256807,3256734,-
3255557,3254160,-
3254163,3253102,-
3252954,3251413,-
3251402,3251378,-
3250744,3249779,-
3247683,3246784,-
3246447,3244834,-
3243630,3242436,-
3243598,3242582,-
3242309,3242052,-
3234933,3234025,-
3233695,3233132,-
3231624,3230641,-
3230545,3230424,-
3230163,3228790,-
3228741,3228705,-
3227775,3204716,-
3221003,3220515,-
3219309,3219013,-
3218990,3218568,-
3218555,3217698,-
3217691,3216945,-
3216973,3216474,-
3216473,3216030,-
3216274,3216089,-
3216207,3216190,-
3215892,3214435,-
3214297,3214034,-
3214044,3213592,-
3213220,3212288,-
3212285,3212076,-
3210879,3210690,-
3210625,3207263,-
3207263,3206688,-
3202553,3202445,-
3198616,3198350,-
3196623,3193984,-
3193987,3193802,-
3193794,3193468,-
3192155,3190656,-
3185747,3184818,-
3184806,3184519,-
3184510,3183764,-
3183749,3183252,-
3183244,3182174,-
3182177,3181410,-
3181410,3180622,-
3180620,3179193,-
3179203,3178781,-
3178781,3177576,-
3177549,3176236,-
3176135,3175185,-
3175203,3174613,-
3174282,3171770,-
3170433,3170381,-
3170378,3169158,-
3170316,3169165,-
3169157,3165661,-
3165453,3164593,-
3164530,3162224,-
3162053,3161448,-
3161448,3160552,-
3160536,3158779,-
3158765,3157473,-
3156613,3152711,-
3152439,3151639,-
3151442,3150003,-
3149991,3149970,-
3148772,3148242,-
3147997,3147824,-
3147555,3147500,-
3147204,3145564,-
3144386,3143043,-
3142818,3141163,-
3141023,3140799,-
3140736,3140197,-
3139101,3138109,-
3138112,3137519,-
3137217,3136549,-
3136513,3134766,-
3135957,3134809,-
3133502,3132966,-
3132893,3130932,-
3130883,3130851,-
3130388,3130212,-
3130166,3129750,-
3129671,3128265,-
3128020,3126875,-
3126857,3125844,-
3125843,3124902,-
3124912,3124118,-
3124096,3122672,-
3122285,3122112,-
3122026,3121793,-
3120647,3119610,-
3119412,3118747,-
3116367,3115306,-
3113427,3112810,-
3112734,3112522,-
3111772,3109736,-
3109752,3109270,-
3109088,3108351,-
3109088,3108035,-
3108349,3108035,-
3107858,3106722,-
3106622,3106389,-
3105650,3104805,-
3104791,3104717,-
3097040,3097012,-
3092273,3089226,-
3089213,3088329,-
3088336,3087683,-
3087603,3087507,-
3087425,3087329,-
3083049,3082618,-
3082611,3082593,-
3047043,3047019,-
3038184,3036649,-
3036655,3035627,-
3035627,3034635,-
3034623,3033601,-
3033574,3032699,-
3032675,3032385,-
3032328,3031570,-
3024870,3023989,-
3023911,3022796,-
3022646,3021456,-
3020554,3020120,-
3020100,3019717,-
3019685,3019467,-
3018342,3017155,-
3017028,3016933,-
3014901,3014383,-
3012157,3011411,-
3011322,3010636,-
3010459,3010256,-
3006602,3006369,-
3006052,3005462,-
3002918,3002685,-
3002627,3002217,-
2997819,2997607,-
2993777,2993472,-
2993269,2992937,-
2991740,2991333,-
2991166,2991011,-
2991009,2990881,-
2990851,2990633,-
2990292,2990240,-
2990065,2989877,-
2989880,2989689,-
2989596,2988832,-
2988831,2988126,-
2988829,2988137,-
2988123,2986966,-
2983866,2983525,-
2983490,2982930,-
2982109,2981804,-
2981786,2981766,-
2981605,2979179,-
2979118,2976695,-
2976684,2976067,-
2976065,2975211,-
2975168,2974554,-
2974538,2974508,-
2974359,2973103,-
2969975,2968722,-
2968298,2967990,-
2967897,2967814,-
2967714,2966893,-
2965761,2964727,-
2961247,2960303,-
2960117,2958735,-
2958698,2957976,-
2957515,2956796,-
2956792,2955491,-
2955415,2954486,-
2951098,2949923,-
2949822,2948314,-
2948249,2948153,-
2940319,2938727,-
2938717,2937545,-
2937441,2936440,-
2935123,2934998,-
2934725,2934510,-
2934424,2933984,-
2933907,2933326,-
2933326,2932748,-
2932755,2930533,-
2930532,2929474,-
2929470,2928850,-
2928846,2928151,-
2928151,2927516,-
2926905,2925403,-
2925297,2924692,-
2919798,2919331,-
2918649,2918413,-
2918410,2917553,-
2917553,2915541,-
2913651,2913052,-
2913015,2911918,-
2911837,2911430,-
2911327,2910680,-
2910587,2905971,-
2905960,2905937,-
2905239,2904424,-
2904296,2903715,-
2903691,2903618,-
2901830,2900805,-
2899763,2898552,-
2898261,2897113,-
2896217,2894844,-
2893239,2893163,-
2893158,2893082,-
2892974,2892669,-
2892543,2890939,-
2883976,2882564,-
2882253,2882017,-
2870600,2869488,-
2869302,2869197,-
2869059,2868703,-
2868603,2867389,-
2867162,2865897,-
2865885,2865019,-
2864988,2864230,-
2864087,2862492,-
2862478,2861327,-
2860057,2859293,-
2859273,2858335,-
2858279,2856990,-
2856993,2856700,-
2856643,2854997,-
2852229,2851396,-
2851239,2850193,-
2850061,2849870,-
2836580,2836155,-
2836580,2834681,-
2836156,2834681,-
2834509,2834402,-
2833304,2832375,-
2832274,2831984,-
2831878,2831018,-
2830294,2829626,-
2829463,2828873,-
2828740,2827349,-
2825807,2823546,-
2823489,2823301,-
2817216,2816389,-
2816343,2816246,-
2816159,2815272,-
2807246,2806440,-
2806273,2805563,-
2805558,2804881,-
2804866,2804159,-
2804159,2803611,-
2803601,2802435,-
2802462,2800927,-
2800927,2800274,-
2800207,2798900,-
2798184,2797777,-
2797303,2795960,-
2795950,2795858,-
2790837,2788981,-
2788814,2787798,-
2787787,2787146,-
2787112,2787077,-
2776903,2775908,-
2775824,2774940,-
2774921,2774901,-
2772766,2770832,-
2770782,2770744,-
2770719,2769436,-
2769289,2767814,-
2767633,2766143,-
2766100,2765597,-
2765322,2764876,-
2764001,2762820,-
2762765,2762418,-
2761959,2760934,-
2760901,2760803,-
2760800,2760726,-
2757762,2756677,-
2756486,2755041,-
2755009,2753885,-
2753829,2752864,-
2746307,2745963,-
2745541,2745242,-
2744869,2743508,-
2743504,2742926,-
2742742,2741378,-
2741247,2739649,-
2737626,2736655,-
2736592,2735792,-
2735779,2734928,-
2734873,2734415,-
2733986,2733420,-
2730749,2730510,-
2729398,2728025,-
2723416,2722133,-
2722164,2719531,-
2720858,2720573,-
2719451,2718012,-
2717894,2717658,-
2717553,2717362,-
2716608,2716360,-
2714566,2714336,-
2714234,2713578,-
2713554,2712892,-
2709751,2709668,-
2708793,2707615,-
2707588,2707570,-
2703022,2702153,-
2702025,2700583,-
2700575,2700546,-
2697012,2696257,-
2696260,2695475,-
2695455,2695329,-
2693423,2692821,-
2688842,2688276,-
2688279,2687461,-
2687408,2687013,-
2686972,2686229,-
2686232,2685261,-
2685245,2685148,-
2681924,2680333,-
2679612,2677879,-
2677702,2677214,-
2673352,2673290,-
2659921,2659493,-
2652749,2652246,-
2651452,2651129,-
2650958,2650461,-
2649993,2648782,-
2643856,2643632,-
2637706,2637608,-
2635802,2634396,-
2634371,2633961,-
2633961,2633596,-
2633518,2632031,-
2631397,2630192,-
2630195,2629962,-
2629853,2629185,-
2629074,2628595,-
2627172,2627011,-
2626445,2624787,-
2624794,2623799,-
2623806,2623120,-
2623120,2621747,-
2621728,2621285,-
2621288,2620161,-
2620056,2619592,-
2619587,2618583,-
2618586,2618173,-
2618170,2617805,-
2617805,2617068,-
2617058,2616789,-
2616781,2615996,-
2615706,2615083,-
2614688,2614461,-
2614163,2613348,-
2610135,2609215,-
2606025,2605935,-
2605623,2604961,-
2605623,2604431,-
2604961,2604431,-
2603839,2602988,-
2600718,2600305,-
2600196,2599192,-
2599191,2598556,-
2598522,2598489,-
2598299,2597649,-
2597306,2596776,-
2596023,2595226,-
2595125,2595050,-
2594736,2587660,-
2586031,2584715,-
2584613,2583159,-
2582816,2582100,-
2579823,2579748,-
2577414,2577339,-
2572320,2560643,-
2571039,2570736,-
2569404,2569200,-
2569014,2568463,-
2568359,2568156,-
2568135,2565016,-
2564895,2563363,-
2563366,2562920,-
2562857,2562636,-
2562562,2562194,-
2562105,2561731,-
2561734,2561567,-
2560928,2560743,-
2556918,2555491,-
2549678,2549628,-
2549482,2548583,-
2548577,2547273,-
2547276,2546206,-
2546206,2545139,-
2545139,2544549,-
2544549,2543812,-
2543830,2543054,-
2543060,2542449,-
2542437,2542408,-
2521208,2521023,-
2506242,2506209,-
2501772,2500189,-
2499972,2499936,-
2496408,2493091,-
2493074,2492991,-
2492000,2490648,-
2488489,2488028,-
2488000,2487973,-
2486365,2486223,-
2486030,2485895,-
2485658,2484411,-
2484411,2481289,-
2481288,2478211,-
2478210,2476795,-
2476798,2475395,-
2475398,2474676,-
2474657,2474578,-
2474485,2474153,-
2474006,2472645,-
2472560,2472474,-
2470962,2470063,-
2470024,2469991,-
2469503,2468246,-
2469438,2469139,-
2469142,2468276,-
2462266,2462190,-
2460853,2459576,-
2459579,2458575,-
2458578,2457613,-
2453757,2452933,-
2452714,2452376,-
2445374,2443341,-
2443200,2440354,-
2443200,2439405,-
2440352,2439405,-
2439395,2435763,-
2435702,2435385,-
2435078,2433990,-
2433979,2431700,-
2431707,2430571,-
2430574,2428574,-
2428449,2427988,-
2424808,2424077,-
2424017,2423910,-
2420049,2420016,-
2417489,2415774,-
2415769,2415742,-
2413873,2413295,-
2413289,2413206,-
2410692,2410609,-
2409332,2409127,-
2409050,2408652,-
2408655,2407960,-
2407830,2406946,-
2406938,2406905,-
2406796,2406077,-
2406074,2405835,-
2405641,2404403,-
2404409,2403174,-
2403140,2402991,-
2395764,2394928,-
2389957,2388908,-
2388834,2387977,-
2387974,2386886,-
2386878,2386788,-
2384319,2383660,-
2383636,2383600,-
2375811,2374630,-
2374224,2373652,-
2373429,2371963,-
2371845,2370859,-
2370820,2370107,-
2369695,2369129,-
2368948,2367392,-
2367310,2365496,-
2365495,2364401,-
2364401,2363376,-
2363374,2361785,-
2359042,2357282,-
2357157,2356873,-
2356787,2356754,-
2355545,2355318,-
2355298,2353538,-
2353463,2353387,-
2349174,2348527,-
2348521,2348323,-
2335769,2335281,-
2335257,2334603,-
2326590,2326498,-
2326186,2323514,-
2323497,2322847,-
2322840,2322644,-
2319631,2317805,-
2317808,2316423,-
2316227,2315565,-
2315565,2314915,-
2314918,2313596,-
2313565,2312381,-
2301894,2301228,-
2300107,2299385,-
2299361,2299280,-
2294809,2292524,-
2292514,2292312,-
2292290,2291160,-
