2147416+	1.000000e+00
2151493+	1.000000e+00
2180286+	1.000000e+00
2185368+	1.000000e+00
2210700+	1.000000e+00
2213815+	1.000000e+00
2224804+	1.000000e+00
2225681+	1.000000e+00
2227441+	1.000000e+00
2231707+	1.000000e+00
2234805+	1.000000e+00
2235817+	1.000000e+00
2236505+	1.000000e+00
2239202+	1.000000e+00
2243113+	1.000000e+00
2250942+	9.330728e-01
2252920+	1.000000e+00
2255661+	1.000000e+00
2256464+	1.000000e+00
2257818+	1.000000e+00
2267545+	1.000000e+00
2281359+	1.000000e+00
2284402+	1.000000e+00
2286071+	1.000000e+00
2289659+	1.000000e+00
2314912+	1.000000e+00
2321372+	1.000000e+00
2327071+	1.000000e+00
2328969+	1.000000e+00
2346854+	1.000000e+00
2348160+	1.000000e+00
2356170+	1.000000e+00
2357526+	1.000000e+00
2371277+	1.000000e+00
2379161+	1.000000e+00
2380750+	1.000000e+00
2381776+	1.000000e+00
2383582+	1.000000e+00
2385605+	1.000000e+00
2404868+	1.000000e+00
2407685+	1.000000e+00
2420664+	1.000000e+00
2437271+	1.000000e+00
2442242+	1.000000e+00
2447467+	1.000000e+00
2447974+	1.000000e+00
2449259+	1.000000e+00
2451980+	1.000000e+00
2456137+	1.000000e+00
2460634+	1.000000e+00
2464286+	1.000000e+00
2468595+	1.000000e+00
2469063+	1.000000e+00
2474245+	1.000000e+00
2478569+	1.000000e+00
2480203+	1.000000e+00
2481070+	1.000000e+00
2485925+	1.000000e+00
2489781+	1.000000e+00
2491543+	1.000000e+00
2492903+	1.000000e+00
2500219+	1.000000e+00
2513697+	1.000000e+00
2519616+	1.000000e+00
2520638+	1.000000e+00
2521840+	1.000000e+00
2522017+	1.000000e+00
2524048+	1.000000e+00
2526235+	1.000000e+00
2534525+	1.000000e+00
2552421+	1.000000e+00
2555721+	1.000000e+00
2573216+	1.000000e+00
2580086+	1.000000e+00
2580853+	1.000000e+00
2591141+	1.000000e+00
2592387+	1.000000e+00
2592516+	1.000000e+00
2598947+	1.000000e+00
2613002+	1.000000e+00
2616089+	1.000000e+00
2624811+	1.000000e+00
2626995+	1.000000e+00
2634145+	1.000000e+00
2647421+	1.000000e+00
2652260+	1.000000e+00
2662139+	1.000000e+00
2665018+	1.000000e+00
2665933+	1.000000e+00
2666384+	1.000000e+00
2672139+	1.000000e+00
2675320+	1.000000e+00
2695377+	1.000000e+00
2696181+	1.000000e+00
2698776+	1.000000e+00
2708194+	1.000000e+00
2710247+	1.000000e+00
2712412+	7.234985e-01
2714238+	1.000000e+00
2715832+	1.000000e+00
2748165+	1.000000e+00
2755654+	1.000000e+00
2759299+	1.000000e+00
2765375+	1.000000e+00
2776164+	1.000000e+00
2778010+	1.000000e+00
2778930+	1.000000e+00
2781769+	1.000000e+00
2794453+	1.000000e+00
2829103+	1.000000e+00
2840798+	1.000000e+00
2854728+	1.000000e+00
2876531+	1.000000e+00
2877810+	1.000000e+00
2878770+	1.000000e+00
2879599+	1.000000e+00
2881469+	1.000000e+00
2882499+	1.000000e+00
2892864+	1.000000e+00
2893638+	1.000000e+00
2897838+	1.000000e+00
2909195+	1.000000e+00
2916163+	1.000000e+00
2918639+	1.000000e+00
2929928+	1.000000e+00
2938381+	1.000000e+00
2943126+	1.000000e+00
2945712+	1.000000e+00
2948890+	1.000000e+00
2949992+	1.000000e+00
2961387+	1.000000e+00
2970879+	1.000000e+00
2976039+	1.000000e+00
2978045+	1.000000e+00
2980839+	1.000000e+00
2981772+	1.000000e+00
2984990+	1.000000e+00
2988075+	1.000000e+00
2991739+	1.000000e+00
2992760+	1.000000e+00
2994623+	1.000000e+00
2997621+	1.000000e+00
3002145+	1.000000e+00
3003210+	1.000000e+00
3010816+	1.000000e+00
3011767+	1.000000e+00
3013672+	1.000000e+00
3014220+	1.000000e+00
3026784+	1.000000e+00
3028661+	1.000000e+00
3038400+	1.000000e+00
3040575+	1.000000e+00
3043173+	1.000000e+00
3054243+	1.000000e+00
3072999+	1.000000e+00
3074387+	1.000000e+00
3076158+	1.000000e+00
3092002+	1.000000e+00
3096502+	1.000000e+00
3098940+	1.000000e+00
3108506+	1.000000e+00
3110041+	1.000000e+00
3134481+	1.000000e+00
3144627+	1.000000e+00
3145271+	1.000000e+00
3152215+	1.000000e+00
3165344+	1.000000e+00
3169894+	1.000000e+00
3171473+	1.000000e+00
3175347+	1.000000e+00
3179633+	1.000000e+00
3181385+	1.000000e+00
3194885+	1.000000e+00
3201540+	1.000000e+00
3203241+	1.000000e+00
3206323+	1.000000e+00
3215837+	1.000000e+00
3216004+	1.000000e+00
3216178+	1.000000e+00
3219074+	1.000000e+00
3220514+	1.000000e+00
3224336+	1.000000e+00
3234490+	1.000000e+00
3239203+	1.000000e+00
44995-	-1.000000e+00
48355-	-1.000000e+00
57780-	-3.935948e-01
58020-	-8.942598e-01
58260-	-1.000000e+00
58980-	-6.062290e-01
59700-	-1.000000e+00
71460-	-1.000000e+00
71700-	-2.746585e-01
77925-	-5.071438e-01
111282-	-1.000000e+00
119290-	-1.000000e+00
134650-	-2.667242e-01
143526-	-6.948891e-01
143766-	-1.000000e+00
145926-	-1.000000e+00
147126-	-1.000000e+00
166416-	-9.642566e-01
166656-	-7.079372e-01
180426-	-1.000000e+00
183066-	-1.367024e-01
195520-	-1.000000e+00
206560-	-1.670787e-02
210640-	-1.000000e+00
210880-	-5.217991e-01
211840-	-1.000000e+00
213280-	-3.765273e-01
237985-	-1.000000e+00
238225-	-4.482136e-02
244186-	-1.000000e+00
247306-	-1.000000e+00
250906-	-9.362771e-01
251626-	-1.000000e+00
251866-	-5.195121e-02
253066-	-3.267176e-01
253546-	-1.000000e+00
261466-	-5.028111e-01
290854-	-1.000000e+00
314182-	-1.000000e+00
331171-	-1.000000e+00
332131-	-1.000000e+00
332371-	-1.000000e+00
335251-	-9.747651e-01
335491-	-8.734153e-01
336211-	-8.087897e-01
337651-	-3.587448e-01
338371-	-1.000000e+00
343891-	-1.000000e+00
344131-	-1.000000e+00
344371-	-1.000000e+00
353731-	-1.000000e+00
359491-	-1.000000e+00
359971-	-4.053634e-01
369811-	-1.000000e+00
370051-	-1.000000e+00
374131-	-1.000000e+00
375571-	-1.000000e+00
375811-	-1.000000e+00
376291-	-5.423301e-01
379411-	-1.000000e+00
389235-	-1.689898e-01
401713-	-1.000000e+00
405073-	-1.000000e+00
405313-	-7.699056e-02
405553-	-8.319581e-01
406993-	-5.123197e-01
407233-	-1.000000e+00
458899-	-9.349345e-01
469219-	-4.988946e-01
473059-	-1.000000e+00
499540-	-3.469999e-01
504580-	-4.148561e-01
504820-	-5.733982e-01
505060-	-1.000000e+00
516287-	-1.000000e+00
521057-	-1.000000e+00
521297-	-8.626982e-01
521537-	-3.541581e-01
527777-	-1.000000e+00
534737-	-1.000000e+00
534977-	-3.972884e-01
535457-	-6.423869e-02
535697-	-8.041917e-01
536417-	-6.167101e-01
541697-	-1.000000e+00
541937-	-2.195035e-01
542177-	-1.000000e+00
546497-	-3.627165e-01
546737-	-1.000000e+00
547697-	-1.000000e+00
547937-	-1.000000e+00
548897-	-7.493218e-01
549137-	-1.000000e+00
549617-	-3.639159e-01
549857-	-9.589888e-01
550337-	-3.166281e-01
554981-	-1.000000e+00
558460-	-7.441386e-01
559420-	-1.000000e+00
559660-	-8.123987e-04
559900-	-3.707974e-01
560380-	-5.345363e-01
561580-	-9.227161e-01
561820-	-2.749460e-01
562060-	-9.425819e-01
569085-	-3.479546e-01
572445-	-6.165046e-01
573405-	-7.345757e-01
573645-	-1.000000e+00
583485-	-3.720731e-01
600517-	-7.728618e-01
600757-	-2.946424e-01
600997-	-1.000000e+00
618170-	-1.000000e+00
618410-	-7.953790e-01
627895-	-1.000000e+00
628855-	-1.000000e+00
629095-	-3.573339e-01
629815-	-3.591612e-01
631015-	-1.000000e+00
631255-	-1.000000e+00
641742-	-1.000000e+00
642222-	-1.000000e+00
651677-	-1.000000e+00
651917-	-3.085901e-01
652397-	-1.000000e+00
655517-	-1.000000e+00
655997-	-8.945086e-01
676152-	-5.505141e-01
676392-	-1.000000e+00
676632-	-5.190084e-01
677112-	-8.730542e-01
679272-	-1.000000e+00
679992-	-1.000000e+00
680232-	-1.000000e+00
680952-	-1.000000e+00
694488-	-2.374613e-01
694968-	-7.809457e-01
708284-	-1.000000e+00
708764-	-1.000000e+00
709004-	-1.000000e+00
719915-	-1.000000e+00
728479-	-9.098963e-01
735919-	-6.873723e-02
737119-	-1.000000e+00
738079-	-1.000000e+00
739279-	-1.000000e+00
739999-	-2.796271e-01
750409-	-1.397095e-01
750889-	-3.020763e-01
765982-	-6.485694e-01
766942-	-5.476038e-01
767422-	-6.938155e-01
768142-	-1.000000e+00
768862-	-1.000000e+00
769102-	-1.000000e+00
769342-	-1.000000e+00
796504-	-4.556807e-02
800584-	-1.000000e+00
800824-	-8.936337e-01
801064-	-1.000000e+00
801304-	-1.000000e+00
801544-	-4.365527e-01
803224-	-7.673723e-01
803464-	-2.133304e-01
804664-	-1.000000e+00
820264-	-7.414528e-01
824004-	-5.719949e-01
842439-	-8.745663e-01
856550-	-6.848974e-01
863030-	-8.039765e-02
863270-	-9.754045e-01
873756-	-1.000000e+00
874476-	-1.000000e+00
874716-	-6.786018e-01
875676-	-1.000000e+00
877596-	-5.428582e-01
880236-	-8.471516e-01
880716-	-1.000000e+00
883676-	-5.107665e-01
883916-	-6.875470e-02
884156-	-1.000000e+00
887078-	-9.077556e-01
890438-	-5.319710e-01
892118-	-1.000000e+00
897398-	-2.966594e-01
898118-	-7.679000e-01
898358-	-4.787882e-02
904401-	-5.122392e-01
916524-	-1.000000e+00
916764-	-2.976977e-01
920604-	-1.000000e+00
924684-	-9.777412e-01
924924-	-7.467968e-01
935964-	-1.000000e+00
942924-	-4.467688e-01
943644-	-8.447601e-01
945564-	-1.000000e+00
946764-	-1.000000e+00
949315-	-1.000000e+00
964525-	-3.283954e-01
965005-	-1.000000e+00
972925-	-9.778396e-02
973165-	-3.560749e-01
997171-	-1.000000e+00
997891-	-1.000000e+00
998131-	-1.000000e+00
998371-	-3.501463e-01
999091-	-1.000000e+00
1000531-	-9.758054e-01
1001011-	-1.016403e-01
1002691-	-4.465806e-01
1003171-	-7.868977e-01
1013491-	-6.028669e-01
1014211-	-1.000000e+00
1023811-	-1.000000e+00
1024051-	-5.249522e-01
1025011-	-1.275695e-02
1040461-	-1.000000e+00
1040701-	-1.433856e-01
1041181-	-1.000000e+00
1050211-	-1.000000e+00
1055962-	-1.000000e+00
1056202-	-1.009176e-01
1059322-	-1.000000e+00
1059562-	-1.000000e+00
1060522-	-1.000000e+00
1061002-	-1.000000e+00
1061242-	-2.827623e-01
1063562-	-1.000000e+00
1063802-	-1.000000e+00
1064042-	-1.000000e+00
1064522-	-1.000000e+00
1064762-	-5.478163e-01
1065002-	-2.699894e-01
1065242-	-8.893907e-01
1065722-	-7.191232e-01
1073518-	-1.000000e+00
1079278-	-1.000000e+00
1082638-	-1.000000e+00
1093236-	-1.000000e+00
1099208-	-1.000000e+00
1103048-	-1.000000e+00
1103288-	-1.000000e+00
1103528-	-1.000000e+00
1103768-	-4.494448e-01
1106888-	-1.000000e+00
1144568-	-6.657022e-01
1144808-	-1.000000e+00
1152968-	-9.468005e-01
1179368-	-1.000000e+00
1209346-	-1.000000e+00
1219666-	-1.000000e+00
1221346-	-6.956474e-01
1223026-	-6.642634e-01
1223266-	-1.000000e+00
1225906-	-1.000000e+00
1226146-	-1.000000e+00
1228066-	-1.000000e+00
1230226-	-2.253808e-01
1230466-	-1.000000e+00
1238594-	-2.895488e-01
1239074-	-4.068448e-01
1244354-	-7.717524e-02
1244594-	-2.402100e-01
1271504-	-6.385922e-01
1271744-	-8.476692e-01
1273424-	-7.561862e-02
1277976-	-1.000000e+00
1278456-	-1.000000e+00
1284936-	-1.000000e+00
1285416-	-3.212994e-01
1289839-	-1.000000e+00
1293199-	-3.122625e-01
1312177-	-6.077725e-01
1336025-	-3.942126e-01
1336265-	-1.000000e+00
1367218-	-4.904165e-01
1374178-	-1.000000e+00
1376818-	-1.000000e+00
1378258-	-8.510592e-01
1379458-	-1.292411e-02
1379698-	-1.000000e+00
1380418-	-6.112811e-01
1380658-	-1.000000e+00
1384258-	-1.000000e+00
1384498-	-8.723388e-01
1385698-	-1.000000e+00
1443845-	-6.271191e-01
1481534-	-1.000000e+00
1484174-	-7.964975e-01
1484894-	-1.000000e+00
1487054-	-1.000000e+00
1491339-	-8.591321e-01
1491819-	-1.000000e+00
1494459-	-1.000000e+00
1508859-	-5.774508e-01
1513659-	-1.000000e+00
1514139-	-9.134049e-01
1514379-	-4.957988e-01
1514619-	-1.000000e+00
1514859-	-1.000000e+00
1518319-	-1.000000e+00
1518559-	-1.000000e+00
1518799-	-1.000000e+00
1524799-	-1.000000e+00
1525039-	-1.000000e+00
1525279-	-6.332525e-01
1525759-	-1.000000e+00
1527679-	-2.774626e-01
1530559-	-1.000000e+00
1530799-	-1.000000e+00
1532479-	-2.214434e-01
1543401-	-1.000000e+00
1544336-	-1.000000e+00
1549376-	-4.528668e-01
1554896-	-1.759934e-01
1587686-	-1.000000e+00
1588387-	-1.000000e+00
1596004-	-1.000000e+00
1601914-	-1.000000e+00
1603594-	-6.638992e-01
1603834-	-1.000000e+00
1615913-	-9.290044e-01
1620713-	-1.000000e+00
1623045-	-4.018147e-01
1660584-	-5.196269e-01
1670424-	-9.746332e-01
1670664-	-4.936387e-01
1672049-	-4.142946e-01
1699643-	-1.676478e-01
1699883-	-1.000000e+00
1730123-	-8.724949e-01
1730603-	-3.362319e-01
1730843-	-1.000000e+00
1771140-	-9.715396e-01
1774260-	-1.000000e+00
1774500-	-4.473420e-01
1774740-	-3.529172e-01
1775220-	-1.000000e+00
1775460-	-1.000000e+00
1775700-	-3.182041e-02
1775940-	-1.000000e+00
1776180-	-2.213198e-01
1778100-	-1.000000e+00
1780020-	-6.686676e-01
1802666-	-8.013280e-01
1802906-	-1.000000e+00
1803146-	-1.000000e+00
1806081-	-1.000000e+00
1832673-	-1.262792e-02
1867761-	-1.388686e-01
1869441-	-1.000000e+00
1869681-	-1.000000e+00
1869921-	-4.128413e-01
1872801-	-1.000000e+00
1883601-	-1.000000e+00
1883841-	-2.663204e-01
1884081-	-1.000000e+00
1884321-	-5.070794e-01
1884561-	-3.139247e-01
1891708-	-1.000000e+00
1903948-	-8.263500e-01
1907074-	-1.000000e+00
1919554-	-7.503086e-01
1919794-	-6.953836e-01
1952455-	-1.000000e+00
1960375-	-1.000000e+00
1987840-	-1.000000e+00
2005002-	-1.000000e+00
2023962-	-1.000000e+00
2028042-	-2.245183e-02
2032346-	-7.829281e-01
2032586-	-1.000000e+00
2039820-	-3.900133e-01
2040060-	-1.000000e+00
2040300-	-1.000000e+00
2045465-	-2.446949e-01
2045705-	-1.000000e+00
2046185-	-1.000000e+00
2046425-	-1.000000e+00
2047385-	-1.000000e+00
2047625-	-1.000000e+00
2047865-	-1.000000e+00
2048345-	-9.370667e-01
2049785-	-1.000000e+00
2055065-	-4.788772e-01
2055545-	-1.000000e+00
2082025-	-1.000000e+00
2136378-	-1.000000e+00
2143338-	-1.709472e-01
2149338-	-1.000000e+00
2151436-	-1.000000e+00
2178201-	-1.000000e+00
2178441-	-1.000000e+00
2179401-	-4.761350e-01
2179641-	-1.000000e+00
2194822-	-1.000000e+00
2198182-	-1.742907e-01
2198662-	-5.694352e-01
2201782-	-8.545302e-01
2202262-	-8.466428e-01
2203222-	-1.000000e+00
2207062-	-1.000000e+00
2208742-	-1.000000e+00
2208982-	-4.539827e-01
2221713-	-1.000000e+00
2226033-	-6.292079e-01
2230664-	-1.000000e+00
2233304-	-1.000000e+00
2234504-	-1.000000e+00
2252744-	-9.557835e-01
2253944-	-1.175376e-01
2257633-	-1.000000e+00
2265492-	-5.007767e-01
2274372-	-8.285055e-02
2302279-	-8.735032e-01
2312927-	-1.000000e+00
2313407-	-3.331481e-01
2324447-	-5.510532e-01
2355825-	-1.000000e+00
2356065-	-1.000000e+00
2370357-	-7.823937e-01
2384298-	-2.560063e-01
2384778-	-6.446839e-01
2385018-	-7.055320e-02
2385258-	-1.000000e+00
2385498-	-1.357629e-01
2385738-	-1.000000e+00
2386972-	-1.000000e+00
2387692-	-1.000000e+00
2407301-	-8.444539e-01
2420261-	-2.128698e-01
2440902-	-1.000000e+00
2441142-	-1.000000e+00
2446746-	-1.000000e+00
2446986-	-1.000000e+00
2453010-	-7.720101e-01
2453952-	-6.803532e-01
2458665-	-1.000000e+00
2461545-	-1.000000e+00
2461785-	-8.437271e-01
2476227-	-5.669889e-01
2478387-	-1.000000e+00
2484562-	-1.000000e+00
2484802-	-1.000000e+00
2485042-	-1.000000e+00
2491762-	-9.406637e-01
2492708-	-2.358646e-01
2505053-	-1.000000e+00
2523415-	-3.656377e-01
2523655-	-1.000000e+00
2535655-	-1.000000e+00
2541778-	-1.000000e+00
2544178-	-8.135158e-01
2545858-	-1.000000e+00
2579391-	-1.000000e+00
2590671-	-1.000000e+00
2611791-	-5.753639e-01
2628436-	-1.000000e+00
2628676-	-1.000000e+00
2669476-	-1.000000e+00
2681476-	-1.000000e+00
2684356-	-1.000000e+00
2684596-	-8.085080e-01
2694789-	-1.000000e+00
2698149-	-1.000000e+00
2714980-	-7.158157e-01
2719780-	-1.000000e+00
2720500-	-1.000000e+00
2758364-	-1.000000e+00
2794006-	-5.823381e-01
2797395-	-1.000000e+00
2802675-	-8.606259e-01
2811315-	-6.256625e-01
2827915-	-2.434292e-01
2831755-	-1.000000e+00
2840155-	-1.000000e+00
2858107-	-4.326804e-03
2858347-	-1.684982e-01
2862907-	-9.499403e-01
2891285-	-1.000000e+00
2892485-	-8.574216e-01
2892725-	-1.000000e+00
2900141-	-1.000000e+00
2901341-	-9.349006e-01
2901581-	-1.000000e+00
2901821-	-1.000000e+00
2903981-	-1.000000e+00
2904461-	-1.000000e+00
2915877-	-1.000000e+00
2920406-	-1.000000e+00
2929770-	-1.000000e+00
2932650-	-1.000000e+00
2932890-	-1.000000e+00
2934810-	-6.422666e-01
2936490-	-2.230473e-01
2941949-	-3.837008e-01
2985635-	-3.716905e-01
2986115-	-1.000000e+00
2986355-	-1.000000e+00
2987795-	-9.253621e-01
2988995-	-1.587321e-02
2990435-	-2.635635e-01
2990675-	-1.000000e+00
2990915-	-1.000000e+00
2991155-	-1.000000e+00
2991395-	-1.000000e+00
2991635-	-8.009655e-01
2991875-	-7.660162e-02
2992115-	-1.000000e+00
3001683-	-7.210876e-01
3004083-	-1.000000e+00
3005283-	-1.000000e+00
3009603-	-1.000000e+00
3010323-	-1.000000e+00
3010563-	-1.000000e+00
3013683-	-1.000000e+00
3013923-	-1.772162e-01
3016083-	-1.000000e+00
3016323-	-1.000000e+00
3022563-	-1.000000e+00
3023043-	-9.114714e-01
3096328-	-1.000000e+00
3146070-	-4.078327e-02
3167910-	-1.000000e+00
3168150-	-1.000000e+00
3169110-	-1.000000e+00
3169830-	-1.000000e+00
3170070-	-1.000000e+00
3170517-	-1.000000e+00
3191592-	-1.000000e+00
3192072-	-8.584065e-02
3200950-	-8.815231e-01
3205750-	-1.000000e+00
3206230-	-7.735349e-01
3215110-	-1.000000e+00
3224230-	-1.000000e+00
3226150-	-2.888519e-01
3228550-	-1.000000e+00
3230470-	-1.000000e+00
3230710-	-9.901929e-01
3231190-	-6.574778e-01
3231670-	-6.124155e-01
3243490-	-2.594901e-02
